user_id,time,opinion_value
531,7.1429,-0.24511
532,7.1429,-0.24511
519,7.1429,-0.26856
533,7.1429,-0.03885
537,7.1429,-0.095396
538,7.1429,-0.24511
539,7.1429,-0.24511
540,7.1429,-0.086699
541,7.1429,-0.24511
314,7.1429,-0.075894
536,7.1429,-0.24511
518,7.1429,0.27888
512,7.1429,0.19953
507,7.1429,0.048141
444,7.1429,-0.03089
455,7.1429,0.079225
456,7.1429,-0.15112
460,7.1429,0.11959
461,7.1429,0.13992
471,7.1429,-0.14451
482,7.1429,0.62116
483,7.1429,0.0020132
487,7.1429,0.02908
489,7.1429,-0.29779
490,7.1429,-0.05612
496,7.1429,-0.047117
497,7.1429,0.1003
498,7.1429,0.068088
500,7.1429,0.036669
440,7.1429,0.028295
310,7.1429,-0.13935
279,7.1429,-0.10109
303,7.1429,-0.30007
89,7.1429,-0.23957
91,7.1429,0.32
96,7.1429,-0.03455
101,7.1429,0.27888
109,7.1429,-0.032929
110,7.1429,0.49725
80,7.1429,0.10874
114,7.1429,0.048141
117,7.1429,-0.0307
120,7.1429,-0.10478
124,7.1429,-0.14937
127,7.1429,-0.070621
130,7.1429,-0.18985
136,7.1429,0.36781
116,7.1429,-0.029964
138,7.1429,0.084424
79,7.1429,-0.11906
75,7.1429,0.085524
0,7.1429,0.16991
2,7.1429,0.095785
308,7.1429,0.045884
17,7.1429,0.16036
19,7.1429,-0.14754
20,7.1429,-0.11954
78,7.1429,-0.13057
33,7.1429,-0.1189
40,7.1429,-0.18123
43,7.1429,0.051385
49,7.1429,-0.025649
51,7.1429,-0.20713
65,7.1429,-0.091652
70,7.1429,0.14845
37,7.1429,0.12222
144,7.1429,-0.093727
4,7.1429,-0.079009
148,7.1429,-0.030237
237,7.1429,-0.2099
244,7.1429,0.030074
245,7.1429,-0.14937
246,7.1429,-0.17165
255,7.1429,-0.20532
256,7.1429,0.052181
235,7.1429,-0.05333
258,7.1429,0.014918
271,7.1429,0.048141
283,7.1429,-0.27254
287,7.1429,0.078665
288,7.1429,-0.13434
297,7.1429,-0.012493
145,7.1429,-0.034404
261,7.1429,-0.30568
230,7.1429,0.28252
299,7.1429,0.027542
226,7.1429,-0.3356
227,7.1429,0.070542
158,7.1429,0.084556
164,7.1429,-0.11661
165,7.1429,-0.079759
180,7.1429,-0.015092
185,7.1429,0.21538
188,7.1429,-0.070621
157,7.1429,0.059313
196,7.1429,0.57551
197,7.1429,0.14518
200,7.1429,-0.022841
212,7.1429,-0.16272
214,7.1429,-0.021092
221,7.1429,0.13901
189,7.1429,-0.24725
343,7.1978,-0.048707
344,7.1978,-0.029916
363,7.1978,0.072167
374,7.1978,-0.22767
544,7.1978,-0.070243
381,7.1978,0.0041599
379,7.1978,-0.2251
382,7.1978,0.0038685
392,7.1978,-0.030497
395,7.1978,0.015434
400,7.1978,-0.096945
342,7.1978,0.11383
376,7.1978,-0.062687
405,7.1978,0.022194
308,7.1978,-0.012669
340,7.1978,0.20976
339,7.1978,-0.054867
332,7.1978,-0.48674
330,7.1978,-0.1194
310,7.1978,-0.076413
307,7.1978,-0.37325
306,7.1978,0.11484
303,7.1978,0.13797
302,7.1978,-0.12976
299,7.1978,0.16229
297,7.1978,0.0086158
288,7.1978,0.17681
285,7.1978,-0.039451
411,7.1978,0.014036
341,7.1978,-0.19942
413,7.1978,-0.17646
514,7.1978,-0.14103
427,7.1978,0.023647
283,7.1978,0.13335
541,7.1978,-0.48674
540,7.1978,-0.48674
539,7.1978,-0.48674
538,7.1978,-0.48674
537,7.1978,-0.1762
536,7.1978,-0.37727
533,7.1978,-0.015779
532,7.1978,-0.48674
531,7.1978,-0.48674
528,7.1978,0.20406
527,7.1978,0.09952
524,7.1978,-0.062975
521,7.1978,0.14518
519,7.1978,-0.46061
512,7.1978,0.12349
501,7.1978,-0.085656
497,7.1978,-1.0
494,7.1978,-0.2658
489,7.1978,0.11354
485,7.1978,-0.28121
478,7.1978,-0.11898
473,7.1978,-0.52384
471,7.1978,-0.030685
465,7.1978,0.051829
453,7.1978,-0.2887
448,7.1978,-0.11457
444,7.1978,0.010073
441,7.1978,-0.046365
417,7.1978,-0.1364
276,7.1978,0.13903
184,7.1978,0.12827
263,7.1978,-0.05876
144,7.1978,0.10168
136,7.1978,-0.02358
124,7.1978,-0.65482
120,7.1978,0.18012
117,7.1978,0.043452
116,7.1978,0.1085
104,7.1978,0.03834
101,7.1978,-0.65482
99,7.1978,0.051725
97,7.1978,-0.20524
96,7.1978,0.013437
94,7.1978,0.09251
93,7.1978,-0.15632
83,7.1978,0.35521
67,7.1978,-0.58068
66,7.1978,-0.092338
65,7.1978,-0.059994
62,7.1978,-0.059649
57,7.1978,-0.12125
33,7.1978,-0.21977
24,7.1978,0.064198
20,7.1978,-0.14532
17,7.1978,0.18394
8,7.1978,-0.26985
7,7.1978,0.080677
5,7.1978,-0.34508
4,7.1978,0.13933
2,7.1978,-0.21091
269,7.1978,0.027718
145,7.1978,-0.13957
148,7.1978,0.20177
88,7.1978,-0.14337
154,7.1978,0.16057
151,7.1978,-0.095894
262,7.1978,-0.16239
261,7.1978,0.12962
255,7.1978,0.026121
254,7.1978,0.27888
253,7.1978,0.2168
249,7.1978,0.028692
245,7.1978,0.10559
243,7.1978,-0.13658
231,7.1978,0.37869
227,7.1978,-0.01088
226,7.1978,-0.24866
222,7.1978,-0.017711
217,7.1978,-0.13275
212,7.1978,-0.16923
234,7.1978,-0.069302
157,7.1978,-0.4599
204,7.1978,-0.12786
158,7.1978,-0.13883
162,7.1978,-0.016373
164,7.1978,0.073934
168,7.1978,-0.26131
174,7.1978,-0.3695
170,7.1978,-0.26768
194,7.1978,0.17481
196,7.1978,0.44967
197,7.1978,-0.042555
198,7.1978,0.10258
203,7.1978,0.013372
181,7.1978,0.12171
358,7.2527,0.10902
342,7.2527,0.16082
344,7.2527,-0.023836
352,7.2527,0.047499
355,7.2527,-0.44428
372,7.2527,-0.079041
401,7.2527,0.12117
384,7.2527,0.49661
388,7.2527,0.21581
394,7.2527,-0.022354
395,7.2527,-0.078247
397,7.2527,0.012936
341,7.2527,0.0073235
382,7.2527,0.045499
339,7.2527,0.020446
285,7.2527,-0.066101
337,7.2527,0.053318
333,7.2527,-0.1035
327,7.2527,-0.042372
318,7.2527,-0.052705
316,7.2527,-0.04307
307,7.2527,-0.1666
306,7.2527,0.27888
300,7.2527,-0.018759
297,7.2527,0.24658
289,7.2527,0.24899
288,7.2527,-0.22997
287,7.2527,-0.11007
286,7.2527,-0.64467
412,7.2527,0.32359
338,7.2527,-0.14521
416,7.2527,0.026908
545,7.2527,-0.045916
429,7.2527,-0.028485
546,7.2527,0.11412
277,7.2527,0.13399
533,7.2527,-0.046223
528,7.2527,-1.0
527,7.2527,-0.054353
526,7.2527,-0.097631
524,7.2527,0.18327
523,7.2527,-0.18477
522,7.2527,-0.35321
521,7.2527,-0.21221
520,7.2527,-0.078247
518,7.2527,0.30081
504,7.2527,0.016193
502,7.2527,-0.076245
497,7.2527,-0.28197
496,7.2527,0.016075
494,7.2527,0.032239
431,7.2527,0.27888
440,7.2527,0.2512
441,7.2527,-0.39323
444,7.2527,-0.054232
447,7.2527,-0.14202
453,7.2527,0.15809
421,7.2527,-0.081732
456,7.2527,0.0057387
464,7.2527,0.11253
471,7.2527,-0.018891
472,7.2527,0.076799
479,7.2527,-0.0056539
487,7.2527,-0.2822
491,7.2527,-0.046179
463,7.2527,0.25676
266,7.2527,0.010568
279,7.2527,-0.34165
262,7.2527,0.1085
154,7.2527,-0.19144
153,7.2527,-0.07828
148,7.2527,0.06945
135,7.2527,-0.15513
134,7.2527,-0.091583
120,7.2527,0.03365
117,7.2527,-0.08161
116,7.2527,0.065851
114,7.2527,0.095205
108,7.2527,-0.014648
104,7.2527,-0.088854
102,7.2527,0.13379
101,7.2527,-0.0016463
91,7.2527,-0.10935
82,7.2527,-0.0053683
79,7.2527,-0.090798
78,7.2527,0.030279
263,7.2527,0.050977
4,7.2527,-0.048683
7,7.2527,-0.35636
8,7.2527,-0.15576
10,7.2527,-0.12577
11,7.2527,-0.074558
156,7.2527,0.10738
14,7.2527,0.085656
39,7.2527,-0.090065
43,7.2527,0.0057387
57,7.2527,-0.053007
62,7.2527,-0.20202
65,7.2527,-0.12957
66,7.2527,-0.10888
20,7.2527,0.074663
157,7.2527,-0.074192
94,7.2527,-0.1566
162,7.2527,-0.33728
234,7.2527,0.30313
235,7.2527,0.24676
238,7.2527,-0.12094
239,7.2527,0.39136
240,7.2527,-0.091451
243,7.2527,0.028656
229,7.2527,0.14076
244,7.2527,-0.028349
249,7.2527,-0.36033
253,7.2527,0.023219
254,7.2527,0.072149
256,7.2527,0.10603
258,7.2527,-0.026582
159,7.2527,-0.26932
245,7.2527,-0.38434
225,7.2527,0.25111
261,7.2527,0.1178
165,7.2527,-0.0088363
224,7.2527,0.037633
168,7.2527,-0.086596
182,7.2527,0.27888
184,7.2527,0.11292
189,7.2527,-1.0
197,7.2527,-0.34454
186,7.2527,-0.084174
205,7.2527,0.099961
208,7.2527,0.021012
211,7.2527,-0.0049997
212,7.2527,0.11253
221,7.2527,-0.15576
222,7.2527,-0.068013
203,7.2527,0.20577
402,7.3077,-0.12358
381,7.3077,0.11223
387,7.3077,-0.11663
388,7.3077,0.073797
401,7.3077,0.12386
404,7.3077,-0.09415
427,7.3077,-0.49501
408,7.3077,-0.0817
413,7.3077,0.50154
414,7.3077,0.0057809
415,7.3077,0.020226
416,7.3077,0.39136
379,7.3077,0.69131
419,7.3077,-0.26739
407,7.3077,0.093948
375,7.3077,0.019517
340,7.3077,0.12936
371,7.3077,0.054792
289,7.3077,-0.035374
293,7.3077,-0.020968
294,7.3077,0.11253
296,7.3077,-0.25068
299,7.3077,-0.21609
316,7.3077,-0.38163
372,7.3077,0.052792
327,7.3077,-0.25635
331,7.3077,-0.085067
342,7.3077,-0.36136
350,7.3077,-0.011248
352,7.3077,-0.23675
355,7.3077,-0.0044558
364,7.3077,-0.043836
329,7.3077,0.082186
438,7.3077,-0.13913
547,7.3077,-0.4266
463,7.3077,0.10269
521,7.3077,0.031023
525,7.3077,0.020388
531,7.3077,-0.11923
532,7.3077,0.20361
534,7.3077,-0.13079
536,7.3077,0.095883
518,7.3077,0.27888
537,7.3077,0.095883
539,7.3077,0.095883
540,7.3077,0.095883
541,7.3077,0.095883
543,7.3077,-0.028477
545,7.3077,-0.18873
288,7.3077,-0.21529
538,7.3077,0.10821
441,7.3077,0.26139
506,7.3077,0.080226
496,7.3077,-0.0044558
466,7.3077,0.033714
471,7.3077,0.080225
473,7.3077,-0.022159
474,7.3077,-0.078247
475,7.3077,-0.18873
479,7.3077,0.13215
504,7.3077,0.12209
480,7.3077,-0.11727
486,7.3077,0.054706
488,7.3077,-0.095188
489,7.3077,-0.1531
490,7.3077,0.084974
491,7.3077,-0.020784
494,7.3077,-0.076109
483,7.3077,0.034156
285,7.3077,-0.050882
514,7.3077,0.11046
277,7.3077,0.085676
89,7.3077,0.20313
91,7.3077,0.044083
92,7.3077,-0.39042
100,7.3077,-0.15576
102,7.3077,-0.071152
104,7.3077,0.15283
82,7.3077,0.073382
109,7.3077,0.14684
116,7.3077,-0.26283
117,7.3077,0.1048
119,7.3077,-0.014005
125,7.3077,0.14745
132,7.3077,0.1473
134,7.3077,0.0066045
115,7.3077,-0.15611
135,7.3077,0.18169
80,7.3077,-0.026097
68,7.3077,0.022734
279,7.3077,0.1372
6,7.3077,0.16729
7,7.3077,-0.77011
12,7.3077,0.16454
14,7.3077,-0.045757
15,7.3077,0.13797
75,7.3077,-0.1062
39,7.3077,-0.21083
57,7.3077,0.0078314
60,7.3077,-0.009577
61,7.3077,-0.1892
62,7.3077,-0.1062
63,7.3077,-0.075053
65,7.3077,-0.04396
46,7.3077,-0.12613
139,7.3077,-0.26639
20,7.3077,-0.031807
144,7.3077,0.16729
222,7.3077,-0.083161
227,7.3077,-0.11419
229,7.3077,0.013527
230,7.3077,0.11647
232,7.3077,0.10738
236,7.3077,-0.10501
217,7.3077,0.065924
237,7.3077,-0.22997
252,7.3077,0.074529
260,7.3077,-0.11107
262,7.3077,0.030059
266,7.3077,0.0050166
271,7.3077,-0.070238
141,7.3077,-0.14294
246,7.3077,-0.080068
205,7.3077,-0.14662
258,7.3077,0.015897
200,7.3077,-0.44366
202,7.3077,0.097773
148,7.3077,0.067376
151,7.3077,-0.68335
154,7.3077,0.095205
157,7.3077,-0.075684
161,7.3077,-0.090663
162,7.3077,0.15788
156,7.3077,0.10257
168,7.3077,0.1859
164,7.3077,-0.17681
184,7.3077,-0.038369
182,7.3077,0.27888
197,7.3077,0.058134
180,7.3077,-0.090919
170,7.3077,-0.015878
145,7.3077,-0.085635
343,7.3626,-0.049204
392,7.3626,0.13518
378,7.3626,0.060427
375,7.3626,-0.69477
372,7.3626,0.28527
364,7.3626,-0.045862
400,7.3626,0.12896
361,7.3626,-0.18808
357,7.3626,0.016018
355,7.3626,0.079225
349,7.3626,0.030248
344,7.3626,0.2531
382,7.3626,-0.05482
296,7.3626,0.052593
337,7.3626,0.19732
322,7.3626,0.091374
312,7.3626,-0.33623
307,7.3626,0.03882
304,7.3626,-0.035885
301,7.3626,-0.0087501
289,7.3626,0.13045
288,7.3626,0.16791
282,7.3626,-0.0092963
279,7.3626,-0.011681
406,7.3626,0.040343
270,7.3626,0.13887
263,7.3626,0.065985
342,7.3626,0.14867
407,7.3626,0.2531
494,7.3626,0.0093276
413,7.3626,0.28381
543,7.3626,-0.12569
259,7.3626,-0.25635
535,7.3626,-0.053597
532,7.3626,-0.0036377
522,7.3626,-0.1133
517,7.3626,-0.16345
516,7.3626,0.24568
512,7.3626,-0.078828
509,7.3626,0.10992
506,7.3626,-0.088214
500,7.3626,0.080599
498,7.3626,-0.49797
495,7.3626,-0.070524
410,7.3626,-0.24113
491,7.3626,-0.44172
488,7.3626,-0.032559
479,7.3626,-0.0087061
475,7.3626,-0.023255
474,7.3626,-0.13814
471,7.3626,-0.06796
465,7.3626,0.13745
463,7.3626,-0.023255
455,7.3626,-0.088214
437,7.3626,0.25326
428,7.3626,-0.16283
427,7.3626,0.019622
426,7.3626,-0.02875
415,7.3626,0.035283
490,7.3626,-0.15683
258,7.3626,-0.091666
528,7.3626,-0.032636
251,7.3626,-0.17515
127,7.3626,-0.15885
122,7.3626,-0.021967
117,7.3626,0.14415
116,7.3626,0.26524
115,7.3626,0.20239
114,7.3626,-0.40751
113,7.3626,0.033155
108,7.3626,-0.15703
102,7.3626,-0.065621
98,7.3626,0.31552
88,7.3626,-0.14424
80,7.3626,-0.059014
76,7.3626,0.08298
73,7.3626,0.15327
70,7.3626,-0.017098
51,7.3626,0.061911
30,7.3626,0.33103
29,7.3626,0.079225
27,7.3626,-0.29527
21,7.3626,0.025499
20,7.3626,-0.65115
19,7.3626,-0.1245
14,7.3626,-0.12766
7,7.3626,-0.19866
6,7.3626,-0.21189
4,7.3626,0.15239
0,7.3626,0.11496
131,7.3626,0.27888
134,7.3626,0.010527
252,7.3626,-0.037229
148,7.3626,0.082958
143,7.3626,0.26524
249,7.3626,-0.046116
248,7.3626,0.072135
243,7.3626,-0.068997
238,7.3626,-0.047031
234,7.3626,-0.030025
232,7.3626,-0.094706
229,7.3626,-0.056093
225,7.3626,-0.16074
218,7.3626,-1.0
206,7.3626,-0.55089
202,7.3626,0.054264
197,7.3626,0.39136
186,7.3626,-0.088214
228,7.3626,-0.15367
181,7.3626,0.13824
182,7.3626,-0.26824
154,7.3626,0.30079
155,7.3626,-0.19534
156,7.3626,0.10968
159,7.3626,-0.095278
160,7.3626,-0.28783
158,7.3626,-0.16971
153,7.3626,-0.094706
164,7.3626,-0.18775
172,7.3626,0.083667
173,7.3626,-0.16283
180,7.3626,0.03725
162,7.3626,-0.1516
344,7.4176,-0.054045
322,7.4176,0.19267
329,7.4176,0.10085
331,7.4176,-0.031353
345,7.4176,0.26328
372,7.4176,0.17914
351,7.4176,0.054386
352,7.4176,-0.04025
361,7.4176,0.031912
363,7.4176,-0.18779
365,7.4176,-0.20203
318,7.4176,0.16292
349,7.4176,-0.24482
312,7.4176,0.093571
278,7.4176,-0.31767
308,7.4176,0.03487
307,7.4176,0.022589
306,7.4176,-0.027435
304,7.4176,0.15357
303,7.4176,0.14911
302,7.4176,-0.34046
300,7.4176,-0.028948
299,7.4176,0.010741
294,7.4176,-0.15766
289,7.4176,0.14357
282,7.4176,0.30053
279,7.4176,-0.1348
378,7.4176,-0.17032
277,7.4176,0.087823
309,7.4176,-0.0077725
387,7.4176,0.0094952
461,7.4176,0.33692
405,7.4176,0.081382
543,7.4176,-0.095393
540,7.4176,-0.49797
272,7.4176,-0.32404
534,7.4176,0.080002
531,7.4176,0.39029
522,7.4176,0.34101
514,7.4176,-0.3668
510,7.4176,0.11164
508,7.4176,0.014852
506,7.4176,0.1299
504,7.4176,-0.074441
498,7.4176,-0.0011471
496,7.4176,0.052916
495,7.4176,0.068722
494,7.4176,-0.018699
488,7.4176,0.31909
469,7.4176,0.087446
458,7.4176,-0.24564
456,7.4176,0.047438
453,7.4176,-0.082112
448,7.4176,0.10867
445,7.4176,0.19609
439,7.4176,-0.17448
438,7.4176,0.061805
434,7.4176,-0.26027
427,7.4176,-0.056501
421,7.4176,-0.2038
414,7.4176,-0.24825
413,7.4176,0.11012
403,7.4176,0.023171
535,7.4176,0.047438
271,7.4176,0.27888
268,7.4176,0.13295
113,7.4176,-0.045766
104,7.4176,0.2935
101,7.4176,0.10867
96,7.4176,-0.047725
83,7.4176,0.1377
78,7.4176,-0.37792
76,7.4176,0.10867
74,7.4176,0.012755
70,7.4176,-0.11423
65,7.4176,-0.1217
64,7.4176,-0.28338
56,7.4176,0.074301
51,7.4176,0.046749
116,7.4176,-0.076938
47,7.4176,0.14948
40,7.4176,-0.042372
38,7.4176,-0.45059
37,7.4176,-0.043959
27,7.4176,0.27413
25,7.4176,-0.32657
15,7.4176,-0.0070755
14,7.4176,-0.047354
12,7.4176,-0.16212
11,7.4176,-0.088039
9,7.4176,-0.046889
7,7.4176,0.087279
4,7.4176,0.002699
270,7.4176,-0.052667
46,7.4176,0.15357
120,7.4176,-0.064079
2,7.4176,-0.49797
143,7.4176,0.31727
135,7.4176,-0.014193
263,7.4176,-0.1362
262,7.4176,-0.11682
260,7.4176,-0.32404
258,7.4176,0.10877
256,7.4176,0.15357
252,7.4176,0.033568
251,7.4176,0.27888
249,7.4176,0.068973
247,7.4176,0.10867
245,7.4176,-0.28331
243,7.4176,-0.0027383
238,7.4176,0.093469
230,7.4176,0.17495
264,7.4176,0.27888
222,7.4176,-0.12348
150,7.4176,0.11107
153,7.4176,-0.1301
155,7.4176,0.026726
156,7.4176,-0.015686
229,7.4176,-0.031243
167,7.4176,-0.035021
164,7.4176,-0.2427
173,7.4176,-0.19117
178,7.4176,-0.23309
180,7.4176,0.079164
197,7.4176,-0.15885
200,7.4176,0.020275
218,7.4176,0.10867
172,7.4176,-0.201
341,7.4725,-0.045571
342,7.4725,-0.0091286
344,7.4725,-0.13106
345,7.4725,0.0991
347,7.4725,-0.091171
405,7.4725,0.10288
370,7.4725,0.12052
372,7.4725,0.34688
376,7.4725,-0.43351
382,7.4725,0.21213
396,7.4725,0.011503
352,7.4725,-0.20735
333,7.4725,0.12492
306,7.4725,-0.13106
328,7.4725,-0.1101
325,7.4725,0.025984
322,7.4725,-0.37792
312,7.4725,-0.43173
310,7.4725,0.17747
302,7.4725,0.13674
301,7.4725,0.074098
299,7.4725,0.33562
295,7.4725,-0.15788
294,7.4725,0.18999
292,7.4725,-0.088397
291,7.4725,-0.27263
408,7.4725,0.15357
332,7.4725,-0.0045385
413,7.4725,-0.071485
471,7.4725,-0.041208
419,7.4725,-0.27929
278,7.4725,0.073355
527,7.4725,-0.2244
522,7.4725,0.046404
521,7.4725,-0.070499
519,7.4725,0.030798
508,7.4725,0.023748
502,7.4725,-0.20735
498,7.4725,-0.019796
496,7.4725,-0.11114
495,7.4725,-0.25837
491,7.4725,-0.071798
488,7.4725,-0.034957
486,7.4725,-0.045575
485,7.4725,-0.053479
478,7.4725,-0.025814
463,7.4725,-0.12714
460,7.4725,-0.079437
453,7.4725,0.14666
450,7.4725,0.047307
448,7.4725,-0.079877
447,7.4725,0.041732
443,7.4725,-0.16418
438,7.4725,0.10038
434,7.4725,-0.10302
433,7.4725,0.14542
427,7.4725,-0.0011716
426,7.4725,0.095386
416,7.4725,-0.053815
276,7.4725,-0.17258
156,7.4725,-0.081383
268,7.4725,-0.38866
147,7.4725,0.29414
137,7.4725,0.14542
135,7.4725,-0.13106
134,7.4725,0.12118
130,7.4725,-0.18735
128,7.4725,-0.032326
125,7.4725,-0.4712
120,7.4725,0.26787
119,7.4725,-0.11263
96,7.4725,0.062292
91,7.4725,-0.018976
82,7.4725,-0.057289
68,7.4725,0.17666
67,7.4725,-0.0075533
65,7.4725,0.01337
61,7.4725,0.17156
51,7.4725,0.073087
37,7.4725,0.032864
30,7.4725,0.053555
27,7.4725,-0.84287
23,7.4725,0.44134
17,7.4725,-0.13106
14,7.4725,0.21706
7,7.4725,-0.022985
5,7.4725,0.078398
4,7.4725,0.070568
0,7.4725,-0.029173
151,7.4725,0.066617
270,7.4725,0.034872
62,7.4725,-0.01855
170,7.4725,-0.074504
164,7.4725,-0.20812
266,7.4725,-0.11862
263,7.4725,0.25434
262,7.4725,-0.016056
261,7.4725,-0.031051
257,7.4725,-0.01202
252,7.4725,0.072332
248,7.4725,0.061468
245,7.4725,0.034967
243,7.4725,-0.036669
240,7.4725,-0.14331
239,7.4725,-0.23843
238,7.4725,-0.24559
251,7.4725,-0.15604
234,7.4725,-0.023204
176,7.4725,0.039374
235,7.4725,-0.12914
183,7.4725,0.072149
193,7.4725,-0.056501
207,7.4725,-0.078247
214,7.4725,-0.09674
217,7.4725,0.27888
209,7.4725,0.27888
222,7.4725,-0.061422
225,7.4725,-0.11767
229,7.4725,0.080127
230,7.4725,0.035838
232,7.4725,-0.32404
415,7.5275,-0.13628
400,7.5275,0.068457
403,7.5275,0.01328
393,7.5275,0.19445
408,7.5275,0.076353
394,7.5275,0.077179
419,7.5275,-0.080118
429,7.5275,0.11197
422,7.5275,0.27873
424,7.5275,0.27888
426,7.5275,-0.35897
427,7.5275,0.042159
438,7.5275,-0.063981
380,7.5275,0.012978
449,7.5275,-0.18596
420,7.5275,-0.40296
375,7.5275,-0.17701
325,7.5275,0.042239
371,7.5275,0.27816
450,7.5275,0.12117
310,7.5275,0.29851
318,7.5275,-0.047
321,7.5275,0.11934
333,7.5275,-0.18244
334,7.5275,-0.027609
339,7.5275,-0.26154
340,7.5275,0.12044
341,7.5275,0.19609
342,7.5275,-0.033037
349,7.5275,0.12903
351,7.5275,-0.025588
362,7.5275,0.19972
365,7.5275,-0.072976
367,7.5275,0.22904
372,7.5275,-0.081802
455,7.5275,0.020243
533,7.5275,-0.047
463,7.5275,-0.11591
522,7.5275,-0.35321
523,7.5275,-0.10168
524,7.5275,0.15743
526,7.5275,-0.0001148
529,7.5275,-0.34025
531,7.5275,-0.49797
532,7.5275,-0.49797
309,7.5275,0.014354
534,7.5275,0.14781
536,7.5275,-0.49797
537,7.5275,-0.49797
538,7.5275,-0.49797
539,7.5275,-0.49797
540,7.5275,0.2269
541,7.5275,-0.49797
519,7.5275,-0.033728
518,7.5275,0.0060328
517,7.5275,0.10854
515,7.5275,0.10817
464,7.5275,-0.076355
469,7.5275,-0.07644
470,7.5275,0.035703
471,7.5275,0.078757
481,7.5275,0.30876
483,7.5275,0.31237
485,7.5275,0.028452
456,7.5275,-0.27732
489,7.5275,-0.1858
494,7.5275,-0.037976
495,7.5275,0.067454
498,7.5275,0.27888
505,7.5275,0.15383
508,7.5275,-0.033446
510,7.5275,-0.10697
512,7.5275,0.14829
490,7.5275,0.27332
306,7.5275,-0.0080696
331,7.5275,0.15549
304,7.5275,-0.10813
114,7.5275,0.11156
116,7.5275,0.25304
117,7.5275,-0.2298
120,7.5275,0.044083
125,7.5275,0.49618
127,7.5275,0.08547
128,7.5275,-0.024931
130,7.5275,-0.056388
132,7.5275,0.12361
134,7.5275,0.10183
135,7.5275,0.13624
141,7.5275,-0.085583
151,7.5275,0.0035797
153,7.5275,0.025493
154,7.5275,-0.2543
104,7.5275,0.24711
102,7.5275,-0.017342
98,7.5275,0.036213
92,7.5275,0.023245
0,7.5275,0.052596
305,7.5275,-0.017496
14,7.5275,-0.46155
15,7.5275,-0.035957
23,7.5275,0.29851
36,7.5275,0.11599
37,7.5275,-0.29927
156,7.5275,0.0084267
43,7.5275,-0.14988
65,7.5275,-0.00456
73,7.5275,0.016018
77,7.5275,0.094786
78,7.5275,-0.44428
79,7.5275,0.13939
82,7.5275,-0.014231
91,7.5275,-0.0080696
62,7.5275,-0.22309
159,7.5275,0.032096
7,7.5275,0.072149
164,7.5275,-0.23169
243,7.5275,0.0271
252,7.5275,-0.076538
253,7.5275,-0.18943
257,7.5275,0.11541
262,7.5275,0.10813
263,7.5275,-0.10516
268,7.5275,-0.019917
274,7.5275,0.14348
275,7.5275,0.18641
278,7.5275,0.12045
279,7.5275,-0.0051246
282,7.5275,-0.088691
288,7.5275,0.10867
297,7.5275,0.11495
162,7.5275,-0.12546
240,7.5275,0.082373
230,7.5275,-0.012537
303,7.5275,-0.14988
222,7.5275,0.011387
229,7.5275,0.12609
167,7.5275,-0.12404
170,7.5275,-0.072929
172,7.5275,0.14039
165,7.5275,-0.24189
176,7.5275,0.095039
180,7.5275,0.020367
173,7.5275,0.1195
183,7.5275,-0.029129
184,7.5275,-0.12528
188,7.5275,-0.15026
200,7.5275,0.013007
205,7.5275,-0.22566
209,7.5275,-0.49501
217,7.5275,0.053307
182,7.5275,0.14149
384,7.5824,-0.14507
371,7.5824,0.094833
372,7.5824,0.010483
375,7.5824,-0.17072
376,7.5824,0.02908
395,7.5824,-0.1409
429,7.5824,0.060797
406,7.5824,0.032599
415,7.5824,0.14874
419,7.5824,-0.20713
421,7.5824,-0.25098
426,7.5824,-0.099285
370,7.5824,0.2671
433,7.5824,-0.097305
397,7.5824,-0.082745
367,7.5824,0.11368
334,7.5824,-0.019724
362,7.5824,0.38851
307,7.5824,0.54378
435,7.5824,0.094833
310,7.5824,0.1871
312,7.5824,0.15137
313,7.5824,-0.22281
318,7.5824,0.084555
322,7.5824,-0.055511
330,7.5824,-0.11593
331,7.5824,0.067877
533,7.5824,-0.11679
341,7.5824,-0.025317
342,7.5824,0.12844
349,7.5824,0.20124
352,7.5824,-0.069552
361,7.5824,-0.16763
365,7.5824,-0.156
438,7.5824,0.075953
486,7.5824,0.035906
444,7.5824,-0.19483
498,7.5824,0.21245
500,7.5824,0.040522
502,7.5824,-0.33381
504,7.5824,-0.14889
505,7.5824,-0.11109
508,7.5824,0.01306
510,7.5824,0.13339
512,7.5824,-0.31222
515,7.5824,0.045162
516,7.5824,-0.15631
519,7.5824,-0.44889
521,7.5824,0.036989
524,7.5824,-0.014556
529,7.5824,-0.11589
306,7.5824,0.032137
496,7.5824,0.021104
439,7.5824,0.072062
495,7.5824,0.21172
487,7.5824,0.21293
445,7.5824,-0.035374
447,7.5824,0.17638
450,7.5824,0.082331
451,7.5824,0.038421
452,7.5824,0.17502
456,7.5824,0.2836
463,7.5824,0.21245
464,7.5824,-0.5249
466,7.5824,-0.034607
470,7.5824,-0.17673
475,7.5824,-0.059049
479,7.5824,-0.18141
483,7.5824,-0.049467
484,7.5824,0.027001
485,7.5824,0.016496
489,7.5824,0.028821
305,7.5824,-0.2498
333,7.5824,0.021728
288,7.5824,-0.17822
88,7.5824,-0.076254
91,7.5824,0.075284
96,7.5824,-0.094025
97,7.5824,-0.052356
98,7.5824,-0.28483
100,7.5824,0.23771
